frame_id,elephant_id,posture_class,x1,y1,x2,y2,move_dx,move_dy,trunk_angle,ear_freq,tail_freq,behaviour_label,conflict_risk,alertness_label
646,2,13,232,347,962,602,0.10492012809250151,0.6158784597690412,338,0.6359029486615974,0.6467976543652292,Alert,High,Calm
647,2,4,154,442,582,922,0.6278133351987266,0.9694987571395639,55,0.7684042011851149,0.4763323550847002,Alert,Low,Calm
648,2,9,115,499,910,647,0.43530470695185963,0.21768943728492796,112,0.270235131354445,0.44463623120071494,Alert,Low,Calm
649,2,1,427,416,596,730,0.4736806931035933,0.2282607324271856,58,0.903635745201228,0.5207216801859111,Alert,Medium,Aggressive
650,2,3,201,472,602,805,0.3377880507316887,0.3941841017824682,162,0.7612557160049981,0.3279880266501889,Alert,Low,Calm
651,2,14,105,254,551,620,0.6710757117329436,0.5995624372418289,178,0.46656282659277304,0.8553697691400154,Calm,Medium,Calm
652,2,7,318,417,785,646,0.5998615502643916,0.918882098058145,316,0.3850526409205869,0.48103218124843505,Aggressive,High,Aggressive
653,2,0,296,87,624,568,0.10598143297567653,0.4643690969580738,281,0.1848587294247459,0.1269548491801602,Alert,High,Calm
654,2,12,230,141,526,936,0.1712811849182535,0.6657239137848971,111,0.04675239926454877,0.29941711461288556,Aggressive,Low,Calm
655,2,12,294,385,718,564,0.15771861774710372,0.045897363593779494,234,0.744781275499104,0.05385405459648618,Aggressive,Medium,Calm
656,2,14,415,496,955,564,0.9636663349396631,0.9167025974781633,225,0.6566500874013176,0.3854910555841592,Aggressive,High,Calm
657,2,15,194,274,987,698,0.06608377885775973,0.6462188114789966,282,0.6708576374164139,0.3012170643336187,Alert,High,Calm
658,2,7,261,342,575,874,0.8602949543256642,0.9365555204310544,205,0.3562657681472069,0.8613530500325585,Alert,High,Calm
659,2,3,466,76,709,738,0.31133508743121874,0.39606928370713035,76,0.9027441926970143,0.37400812594340616,Aggressive,Low,Aggressive
660,2,12,131,11,929,626,0.35686992270623774,0.15979680861244694,228,0.7271799957743458,0.5471760716900114,Calm,High,Calm
661,2,4,197,387,572,680,0.8822220905393103,0.38107647613519646,45,0.25076370767850276,0.8271062473486849,Aggressive,Medium,Calm
662,2,2,277,305,940,671,0.7509921339386403,0.2689807329129291,36,0.8012145349553854,0.7765039231294839,Alert,High,Aggressive
663,2,5,271,82,742,789,0.08268522192646854,0.4297119448174098,230,0.7536824968711165,0.9659280955324127,Aggressive,High,Aggressive
664,2,3,162,305,614,671,0.1451196921120057,0.49567216780785206,22,0.0942893836423625,0.883536871459919,Aggressive,High,Aggressive
665,2,15,1,153,929,695,0.3206898809217459,0.8281599571948746,158,0.36909677050639966,0.14860969271919633,Calm,High,Aggressive
666,2,15,84,424,578,771,0.7739127042358533,0.8728133844867296,275,0.35043653235833405,0.17924430989584017,Alert,High,Aggressive
667,2,13,27,362,965,914,0.9509642153179194,0.024885925253380292,280,0.08909659496819933,0.520216024809263,Calm,Medium,Calm
668,2,13,369,341,669,521,0.5397093581048842,0.009481936572252159,207,0.30915777348774653,0.7967600414615402,Calm,High,Calm
669,2,13,294,304,587,537,0.848959278396211,0.7717792795047812,133,0.24108468810253592,0.6069258312644407,Aggressive,High,Calm
670,2,13,204,237,997,869,0.6118921302871065,0.4899216594825151,290,0.01528803456188732,0.74156710533027,Calm,Low,Calm
671,2,2,452,160,510,607,0.7713182181903656,0.09206220670995213,130,0.7557915690450749,0.7450617590273754,Aggressive,High,Calm
672,2,2,25,358,699,942,0.6649627720015096,0.5257922005187358,51,0.48523969482482443,0.04438870948797924,Aggressive,Medium,Calm
673,2,8,153,303,820,997,0.32531485077615796,0.24687682227808372,277,0.19512375483243083,0.7673444455790895,Calm,Low,Calm
674,2,11,18,377,561,856,0.34154287296548713,0.4874970510785379,295,0.6562395929701885,0.7874141645344399,Aggressive,Low,Calm
675,2,4,485,271,796,789,0.20424557407221633,0.1689767269891227,227,0.7481300353477539,0.5336969687238923,Alert,Medium,Calm
676,2,2,469,233,614,884,0.290561977799088,0.7280769240815013,84,0.7842537489591063,0.9625092203807529,Calm,Low,Calm
677,2,1,374,368,543,978,0.7086116092780363,0.696011933564751,77,0.6633272860063276,0.39026123456278927,Calm,Medium,Calm
678,2,11,155,338,818,869,0.4816367738065118,0.012950337048877603,156,0.3309749823596102,0.2256163028665551,Calm,Low,Aggressive
679,2,3,182,262,683,594,0.11489119572365802,0.07160026881588655,132,0.7853511856932249,0.48864400486235293,Alert,High,Aggressive
680,2,12,134,197,737,799,0.07805861224315591,0.44822702390723324,281,0.9992496745126425,0.4830530364214045,Calm,High,Aggressive
681,2,8,277,333,648,870,0.2598903838808545,0.3922657763674062,120,0.38451604361469816,0.8887197958456633,Calm,Low,Calm
682,2,6,160,214,541,613,0.9684391132377862,0.7720460385827328,73,0.40758080518928663,0.6140641481803342,Alert,Low,Aggressive
683,2,0,4,261,649,598,0.9068135049363173,0.3269560034614587,24,0.6378905171018239,0.07761728018524516,Aggressive,High,Aggressive
684,2,10,134,305,679,562,0.08450553921219561,0.3221189344072567,266,0.5355212675690552,0.15857638461149048,Alert,High,Calm
685,2,8,430,5,969,734,0.8523114017533125,0.8669199913020497,306,0.5288117918163268,0.4052836114638597,Aggressive,High,Aggressive
686,2,7,246,496,975,850,0.6684932807199002,0.5184657149581476,5,0.12245916537579904,0.7421244153853714,Alert,Medium,Calm
687,2,13,358,265,761,636,0.943727243968898,0.6466384684450254,290,0.0821581697605911,0.4463835040775057,Calm,Low,Calm
688,2,0,496,378,773,917,0.17979132531693487,0.13590460627477263,205,0.21012980981318408,0.3575187359656753,Calm,Medium,Calm
689,2,1,37,417,661,636,0.9169121307902923,0.8443761018060639,82,0.7804151007323045,0.06313571692426723,Alert,Medium,Aggressive
690,2,11,239,372,827,822,0.1207665718390325,0.18265117186600222,359,0.10298987880130805,0.94147683110149,Alert,Low,Calm
691,2,9,167,448,735,754,0.10649967675109606,0.10220406355042244,147,0.2194684512438433,0.9583791559319323,Alert,Low,Calm
692,2,14,10,140,838,531,0.026364206721640082,0.8716774080007967,97,0.5302242350888654,0.5823049035474239,Calm,Low,Calm
693,2,6,309,409,688,561,0.5843605761326593,0.397341830147667,172,0.7976192015532924,0.8379503015123773,Alert,Low,Aggressive
694,2,14,239,48,532,990,0.30543662496569024,0.2420925177915798,202,0.0035251889816962922,0.7057319598104557,Alert,Low,Calm
695,2,8,157,335,641,916,0.9268817765156507,0.10425460573808631,277,0.8659571279238797,0.5422119987151451,Calm,Low,Aggressive
696,2,8,258,256,995,582,0.7406426228955997,0.05302816167933899,48,0.2321836729576564,0.34466768764307243,Calm,High,Calm
697,2,1,314,337,845,921,0.29232100329349664,0.18450394234128975,106,0.7641677209702489,0.6617954628556736,Aggressive,Low,Calm
698,2,15,225,446,887,831,0.011434927893832159,0.21310118738765493,42,0.8303121535529142,0.4610866811927259,Alert,High,Calm
699,2,15,376,13,710,584,0.3503253204595682,0.6032366941819537,296,0.22371095978654276,0.2449217837568739,Alert,Medium,Calm
700,2,9,27,283,868,610,0.45122615244197894,0.20211847895926593,144,0.3477597413846696,0.6599120134921628,Calm,Low,Aggressive
701,2,7,151,150,571,561,0.38857268696225655,0.3483183201322393,169,0.32354371423750616,0.28223734433652514,Calm,High,Aggressive
702,2,4,67,413,793,875,0.2501301516047979,0.9793516478417837,72,0.4309968948412586,0.573301916516767,Calm,High,Aggressive
703,2,6,380,128,964,594,0.5752678402314243,0.5732360570006722,29,0.10227394361733455,0.12483130068057491,Alert,Low,Aggressive
704,2,3,151,2,951,767,0.18769977891333678,0.29799875543780696,88,0.13552673584625674,0.6405239800412511,Calm,Low,Calm
705,2,8,163,213,967,991,0.3554949057625866,0.3869430994811448,27,0.7111403328821901,0.4811076061138385,Alert,High,Aggressive
706,2,7,250,64,910,841,0.12601751564979835,0.2667247714400348,184,0.6728087205091021,0.4563934816362635,Alert,Low,Aggressive
707,2,11,37,166,659,947,0.21268050987190124,0.2576745818832582,90,0.9092341278828197,0.12158596652743925,Aggressive,Medium,Calm
708,2,13,181,269,591,649,0.8577607257790645,0.3667837250742201,300,0.5723313331459751,0.18848123699659425,Calm,High,Calm
709,2,10,406,264,702,971,0.33341417803585494,0.5450517014038215,50,0.7299023435666355,0.5039193927891679,Aggressive,High,Calm
710,2,7,245,445,813,772,0.7588530910369642,0.22300819042635556,308,0.9499690085231539,0.3384216712777971,Alert,Medium,Aggressive
711,2,6,105,80,920,848,0.8370563063593053,0.3845974758456775,132,0.2134542882902538,0.399220186502219,Aggressive,Low,Aggressive
712,2,12,366,296,566,523,0.06502763234661746,0.5311119111643287,175,0.6687065518276807,0.5789049387436206,Calm,Low,Calm
713,2,4,125,33,795,842,0.906472409745589,0.9444226200750746,3,0.010441620178130773,0.7815607711496586,Calm,Low,Calm
714,2,4,159,207,843,758,0.6610525224713233,0.5533371023124181,217,0.27520721348296096,0.10877900088554959,Calm,Low,Calm
715,2,5,403,56,984,808,0.4187655553915719,0.7782086316605322,279,0.2155475025117104,0.08616797220698202,Aggressive,Medium,Calm
716,2,11,340,456,915,960,0.3766036988284843,0.3680858230784909,355,0.37683055080480676,0.5085108732007596,Calm,Low,Calm
717,2,1,134,452,831,718,0.7080268887996591,0.5548028356888566,292,0.6732532486225298,0.5653943117857759,Alert,Medium,Calm
718,2,0,82,428,659,723,0.31315383479284487,0.43370426273734664,73,0.16307451403501205,0.92923644394798,Aggressive,High,Aggressive
719,2,1,391,487,912,805,0.6800133088719628,0.5465718079292488,124,0.04713045996644938,0.059814075833103275,Calm,Low,Calm
720,2,13,386,322,704,700,0.21188459396614034,0.39684311140781836,355,0.36500253803396865,0.8009594304551987,Calm,Medium,Aggressive
721,2,5,100,20,918,509,0.9357833907012304,0.844341330893809,48,0.06730359417585652,0.0728151098831401,Aggressive,High,Aggressive
722,2,14,402,467,835,917,0.5204188039740345,0.9410130650873889,142,0.568296498566487,0.873409328357318,Alert,High,Aggressive
723,2,13,221,136,720,718,0.348012029004827,0.787771688378473,219,0.8693242935178281,0.7035870475501897,Aggressive,Medium,Aggressive
724,2,12,333,35,667,757,0.06977990591580352,0.6909371082168273,168,0.07494486193435468,0.17188634659078084,Aggressive,Low,Calm
725,2,4,390,233,582,894,0.9668930988884188,0.26920110210784565,342,0.9741909165760309,0.41058832574630144,Aggressive,High,Aggressive
726,2,8,130,330,678,500,0.1428113372714782,0.7428367613295932,164,0.9531508863276966,0.11249065216383458,Aggressive,Low,Aggressive
727,2,9,483,411,651,798,0.7182715684646398,0.41601157707174463,87,0.3998910089969635,0.9916555277565989,Aggressive,Low,Aggressive
728,2,4,219,262,679,592,0.17552073772513654,0.02933631980785334,151,0.6211930791379495,0.9660487729482423,Aggressive,Low,Aggressive
729,2,12,458,190,566,765,0.10091150803534255,0.4716828279205044,279,0.016519769408883445,0.12894225878685572,Calm,Low,Calm
730,2,11,437,364,559,538,0.8091765983479541,0.908565335738666,207,0.4737501751176867,0.843539987809533,Aggressive,Medium,Aggressive
731,2,12,334,119,945,528,0.7563586814883455,0.7631277035834643,254,0.7738321034893016,0.4674958458282118,Aggressive,High,Aggressive
732,2,10,475,489,713,844,0.6841804810444978,0.845088332942652,171,0.19935113055565767,0.43810804925058244,Aggressive,Low,Aggressive
733,2,6,468,377,732,635,0.8190907792098177,0.7929661623396475,93,0.09692115290035175,0.21258540157243955,Alert,High,Calm
734,2,8,477,482,753,945,0.1803104769909626,0.3481775167097074,31,0.22277202335380697,0.3963876811885052,Calm,Medium,Aggressive
735,2,10,176,433,600,786,0.45740699124655515,0.48356775513618455,54,0.1210867757265105,0.8127549889583823,Alert,Medium,Calm
736,2,1,176,23,594,770,0.46175364036861277,0.8072097464313597,298,0.19092914877109057,0.2902482471566754,Aggressive,Low,Aggressive
737,2,10,367,1,689,642,0.4150518763804363,0.040901530105485584,336,0.4446099946832508,0.47118479952535386,Calm,High,Calm
738,2,13,443,235,530,619,0.7424803591514392,0.8550374291540068,269,0.4908395314798599,0.3068603909551574,Calm,Medium,Calm
739,2,9,283,67,567,626,0.4273109062191641,0.8305876180842235,224,0.7560758500321402,0.07145209150451393,Calm,Medium,Aggressive
740,2,11,281,106,889,724,0.4549546537815444,0.43617611153882097,73,0.9817752224506845,0.8385930956565463,Alert,Medium,Calm
741,2,15,276,148,547,853,0.5545403387549834,0.33841892569454834,237,0.82834242862195,0.530472135490049,Calm,Low,Aggressive
742,2,14,77,377,668,662,0.3327042458709132,0.8348141310178931,66,0.9097614055539052,0.3524677148194505,Alert,Low,Calm
743,2,9,80,350,723,896,0.7181206183008152,0.04804506658689245,92,0.8640677442429567,0.6817370449871792,Calm,High,Aggressive
744,2,9,308,452,553,750,0.638471472582303,0.6347805109743492,30,0.611929002305859,0.6977355607369405,Calm,Low,Aggressive
745,2,6,356,312,896,746,0.9048358090361069,0.9644333849846928,321,0.8245080419761006,0.7365463733392993,Calm,High,Calm
746,2,12,330,18,712,600,0.6720269527238523,0.40941930630716505,254,0.3465132983677037,0.8008641455133066,Alert,High,Calm
747,2,9,379,391,709,780,0.5653174924136688,0.873686764855901,150,0.9949642940185172,0.7151374743682402,Calm,Medium,Calm
748,2,8,262,486,957,608,0.22748766876396354,0.504062679728684,312,0.7735598263304049,0.6951721690535209,Aggressive,Medium,Aggressive
749,2,14,358,321,579,633,0.06259786759245567,0.4848024909268387,332,0.11049926503942353,0.3282319561426207,Alert,Low,Calm
750,2,1,44,193,615,768,0.9668662058953588,0.7716201143523823,325,0.8350121277969823,0.009494782570744209,Alert,High,Aggressive
751,2,7,387,167,690,909,0.16321330713551319,0.42140867782991775,17,0.6978550547152237,0.9516363343823154,Alert,Low,Aggressive
752,2,9,221,467,855,938,0.7477232754100374,0.17271408384652276,223,0.78346251629989,0.1996354402795062,Aggressive,Medium,Aggressive
753,2,9,382,140,627,579,0.5145636550527302,0.3738646097465136,80,0.3372553846318671,0.6377762931917306,Aggressive,Low,Aggressive
754,2,13,343,388,642,795,0.5418255664593973,0.13806077090873836,294,0.02209064850165743,0.8220258246178058,Aggressive,Low,Calm
755,2,0,415,185,616,636,0.15261938913069462,0.28354087920877835,247,0.972996237096581,0.8379998169601556,Alert,High,Aggressive
756,2,11,363,82,950,557,0.7022847211969359,0.48412100371211775,48,0.23748578303330847,0.021357268825211162,Calm,Medium,Aggressive
757,2,3,53,385,988,852,0.12873160971021136,0.08372167400704711,77,0.6696904112608179,0.8820097418756517,Calm,High,Aggressive
758,2,9,205,13,810,566,0.9081152521922654,0.537920431225505,311,0.42150064171036195,0.6559290328138997,Alert,High,Calm
759,2,14,499,9,603,884,0.5775890415996507,0.7873015858020251,76,0.17079154084957004,0.7622346977339273,Calm,Medium,Aggressive
760,2,7,89,168,752,798,0.005523008410566299,0.7736717998827028,23,0.087769632297375,0.39024162426396813,Alert,High,Aggressive
761,2,12,457,190,908,979,0.7674116765521289,0.40062581234331796,67,0.21317158167011563,0.44879516713744805,Calm,Medium,Aggressive
762,2,1,495,412,998,920,0.10941232254445032,0.8359647978721485,326,0.9074587165408387,0.6818790315905136,Aggressive,Low,Aggressive
763,2,12,422,339,837,938,0.1148463928134702,0.7430851075863018,52,0.07621189692111907,0.2258616630189988,Alert,Medium,Calm
764,2,0,431,264,991,610,0.3990920935644535,0.20027713764666522,223,0.8547801390383178,0.28375407443943046,Calm,High,Calm
765,2,7,268,414,674,820,0.08780615256877655,0.2531833364687852,208,0.8896903587720161,0.19712938541528635,Alert,High,Aggressive
766,2,12,308,420,805,837,0.37031455326410634,0.19237428381213417,223,0.334604256189891,0.750795238715606,Aggressive,High,Calm
767,2,14,136,384,513,951,0.10738675468796732,0.4977310425614069,273,0.19866787740227898,0.0415454670878499,Alert,Low,Aggressive
768,2,15,408,457,613,528,0.7507403891651138,0.8258361494960433,134,0.11214212310992266,0.7437080256047787,Aggressive,High,Calm
769,2,8,305,298,688,601,0.9562518911359955,0.4408799866725991,185,0.2562249700437239,0.9264842742285845,Alert,Medium,Calm
770,2,0,294,11,549,812,0.5691304394303162,0.38767787588994984,127,0.7602243370043752,0.6189238761977639,Alert,Medium,Calm
771,2,14,139,476,686,646,0.37267889190217385,0.7575665342915587,260,0.3255128711035964,0.9827923848818407,Calm,Medium,Calm
772,2,3,386,426,503,617,0.5481854947938319,0.06285530578722387,283,0.7169276804539958,0.3485748626797952,Aggressive,High,Aggressive
773,2,7,293,225,681,658,0.10291631913361432,0.27910631974557265,339,0.3195811623927419,0.7792912789930257,Alert,Medium,Aggressive
774,2,8,162,393,933,747,0.495045802864191,0.7311934052546994,92,0.28608205823886357,0.6907533970133566,Alert,High,Aggressive
775,2,15,214,39,539,924,0.7468812399510132,0.46328122062370136,291,0.4511416440142525,0.9379996119975791,Aggressive,Medium,Calm
776,2,2,421,49,994,854,0.3264020990561146,0.9779531466172927,142,0.8051596631280661,0.7860938189229483,Aggressive,Low,Calm
777,2,10,121,184,678,552,0.9550797175730996,0.8926112273765541,303,0.21712872331149558,0.21732501453130404,Calm,Medium,Aggressive
778,2,2,442,445,937,918,0.6844933864223456,0.5960323432214217,128,0.16322492177272385,0.7291934158038198,Alert,Medium,Calm
779,2,2,204,40,577,944,0.5819735356170993,0.8046747942063307,109,0.8560028643891779,0.3906289644884454,Calm,High,Aggressive
780,2,11,331,63,854,729,0.9911054357545858,0.3773905598258047,84,0.07365425902615308,0.059982325050633944,Alert,High,Aggressive
781,2,11,217,266,840,857,0.28087797978448337,0.209872803405453,121,0.9571856382127044,0.1413401026216098,Calm,Medium,Calm
782,2,14,234,255,574,671,0.8389119168997575,0.10391577757375303,69,0.13605839140720954,0.19157331579729076,Calm,High,Calm
783,2,6,23,489,675,844,0.14647675525016068,0.10025826386401138,261,0.9090588728047945,0.19649175164300203,Aggressive,Low,Calm
784,2,10,45,477,521,924,0.909647488795805,0.4368225983937051,211,0.7635207429572174,0.18401834481568624,Calm,Low,Aggressive
785,2,2,218,417,711,809,0.4679538179990307,0.23676303767842233,355,0.2500927623460596,0.04253839729175113,Alert,Low,Aggressive
786,2,15,499,189,527,728,0.5557585396722691,0.6316287111189779,38,0.7820371803382056,0.09483158664155023,Calm,Low,Aggressive
787,2,11,461,218,874,570,0.4436651644179609,0.08596486615886667,278,0.9175637267694432,0.8712445101057451,Alert,Low,Calm
788,2,14,126,145,988,806,0.8004527529364337,0.7962796715503688,13,0.9207099716711814,0.17982713582243648,Calm,Low,Aggressive
789,2,10,308,157,877,939,0.22704955578564257,0.43136342877761247,340,0.6629177839546588,0.20446069346889395,Calm,Medium,Aggressive
790,2,1,168,119,764,731,0.14431863293158964,0.2623927334650451,330,0.8114408104919304,0.22369202793593745,Calm,High,Calm
791,2,9,131,343,911,563,0.5885207137313619,0.20642234422254635,202,0.6439902876440031,0.8243379450559143,Calm,Low,Calm
792,2,7,91,158,670,882,0.08896831101947944,0.3713225273333689,1,0.5996589069581909,0.034129043860195885,Alert,Medium,Calm
793,2,12,32,268,588,847,0.13722907475080914,0.09400172123823458,205,0.3511498838297711,0.3854225188769934,Calm,Low,Aggressive
794,2,0,87,134,711,847,0.7635844327322886,0.06980158707424078,124,0.19308361541432306,0.6386174154607803,Alert,Low,Aggressive
795,2,11,199,396,995,991,0.8849380029426317,0.3011982930795166,134,0.6901535292647145,0.3724109969620789,Calm,Medium,Aggressive
796,2,7,117,25,770,723,0.21265245226670226,0.0164400227944701,156,0.857775158657939,0.1709646453433633,Alert,High,Aggressive
797,2,7,93,279,757,915,0.25601477705735054,0.6674964633527505,64,0.16085470121113377,0.5622220701094647,Aggressive,High,Calm
798,2,13,89,151,538,535,0.49910587549131236,0.961305002152908,340,0.5485559459544749,0.9782628595384241,Alert,Low,Calm
799,2,4,7,497,659,810,0.3057270436284819,0.0680481518541054,271,0.1672858058987925,0.016792638688268635,Calm,Low,Calm
800,2,0,454,490,746,895,0.28531292754508386,0.9319847455759948,203,0.5776701347591603,0.09028334377736169,Aggressive,High,Aggressive
801,2,3,9,479,707,733,0.7799076697789538,0.6216756566854152,120,0.24138326010854572,0.3866066308987658,Calm,Medium,Aggressive
802,2,6,215,134,708,624,0.6025228082348589,0.287391646983451,63,0.23164629265476655,0.09267441153087619,Calm,High,Aggressive
803,2,3,92,57,517,812,0.8323343667765392,0.6220248321407764,138,0.2239273975138817,0.6794207615738522,Alert,High,Calm
804,2,3,292,237,613,663,0.27034871422743667,0.5831402543606121,320,0.5616969009564069,0.47830071877443636,Aggressive,Medium,Aggressive
805,2,1,164,261,830,979,0.5686150087077279,0.25774574471429323,298,0.8403450571999198,0.001232223477122374,Calm,High,Aggressive
806,2,14,112,198,732,593,0.7883934850780747,0.3614151805770477,46,0.41792943879371414,0.3495388766604596,Aggressive,Medium,Calm
807,2,11,417,73,720,892,0.7912935753856524,0.2107345350226344,29,0.3059228189207577,0.40077826276785633,Calm,High,Calm
808,2,14,335,378,644,589,0.7297019471578327,0.24567282405927227,319,0.31441874026575334,0.44385350048821604,Alert,Medium,Calm
809,2,2,66,322,617,888,0.028047294127495626,0.936607949231687,227,0.4475497170257562,0.04636601097186854,Alert,Low,Calm
810,2,12,425,44,853,718,0.7074801769413117,0.0899566441705073,86,0.4489120053889103,0.7235792048090146,Aggressive,High,Calm
811,2,7,365,359,981,796,0.5934326803987814,0.7334945522911186,142,0.1615972756090227,0.7707175198259656,Aggressive,High,Calm
812,2,2,51,14,812,563,0.5471089973490105,0.6853552398232661,109,0.864687853371859,0.03476094479920355,Aggressive,Low,Aggressive
813,2,2,337,93,525,833,0.6815827822550016,0.6047290232903632,203,0.28468773848789175,0.8099814099398704,Calm,Medium,Calm
814,2,11,33,349,628,688,0.6277208456568968,0.24611167048764626,343,0.20801543880803408,0.31943841074200574,Calm,High,Calm
815,2,0,28,262,906,580,0.7382563467602401,0.4281343935691502,27,0.8966720595058643,0.773093748675868,Calm,Low,Calm
816,2,1,90,221,877,812,0.321224462086812,0.24503127554772186,71,0.09688292007963217,0.5298559779341555,Calm,Medium,Calm
817,2,8,233,87,973,851,0.905223945145099,0.6431918505094762,9,0.6406313593637137,0.4956341231156691,Alert,Medium,Calm
818,2,4,99,269,825,535,0.32121990231163977,0.923996758205552,93,0.5106006958362813,0.3265969690772059,Alert,Medium,Aggressive
819,2,8,257,408,610,907,0.6276023171849819,0.7450096497913167,114,0.5380997779913569,0.20061103335292596,Aggressive,Low,Calm
820,2,1,47,115,761,728,0.18404780008842336,0.4335882168995697,88,0.1265585815765441,0.44698192573877615,Aggressive,Low,Calm
821,2,12,137,336,686,681,0.6441492104650185,0.174655104634181,51,0.8742262250922997,0.7844031721103747,Calm,Low,Calm
822,2,0,38,373,649,859,0.49525721757367025,0.9144330549130466,8,0.44480360254964624,0.5212093981009789,Calm,High,Aggressive
823,2,4,392,0,602,637,0.060333592982214634,0.8726726674075094,175,0.6610619391765585,0.7346689857337497,Alert,High,Calm
824,2,2,435,385,556,749,0.9374061986036051,0.09042631037025295,127,0.534505346353098,0.5115825352349103,Alert,High,Calm
825,2,5,10,274,738,884,0.13743701019702492,0.972645414885411,67,0.07246820531804543,0.6615191674438733,Calm,High,Calm
826,2,12,376,87,726,840,0.2851015011533622,0.9369713156086552,284,0.2254995022033761,0.3300434963383019,Aggressive,Medium,Aggressive
827,2,15,371,338,601,502,0.5959657678818964,0.5193381370933877,242,0.7690833346160257,0.7489234353230912,Aggressive,Medium,Aggressive
828,2,5,481,46,974,802,0.09522495352550975,0.5806126495759069,270,0.8896683622810763,0.31981207594389927,Aggressive,Low,Calm
829,2,1,240,183,624,963,0.6649049825776729,0.24962814062342753,317,0.9221142195197407,0.7089235821653099,Alert,Low,Calm
830,2,7,324,19,605,638,0.5205986291793934,0.9926270225314338,219,0.3299124507397807,0.6692994132460011,Alert,High,Aggressive
831,2,12,453,335,835,827,0.5178225879292118,0.10596374700862754,316,0.5105836435673876,0.2010229199410256,Alert,High,Calm
832,2,7,373,421,761,755,0.045888474064330054,0.06303371163044114,25,0.9365288834439499,0.4507611341356287,Aggressive,High,Aggressive
833,2,13,230,486,834,865,0.2305809390492829,0.10785371076575234,154,0.21944719943994284,0.8059901746672765,Calm,High,Aggressive
834,2,12,6,301,909,890,0.8445872217831211,0.9446763688873404,116,0.8081701010493724,0.9387253097331403,Alert,High,Aggressive
835,2,8,300,358,845,821,0.4512599704534386,0.6442958289908138,271,0.7949854448797747,0.5710694769650458,Aggressive,Medium,Calm
836,2,9,405,29,508,732,0.7258495714087533,0.3316494428177269,34,0.01816667701632213,0.8391570632490941,Calm,High,Calm
837,2,1,377,51,946,801,0.8552459365410405,0.5967180147421546,288,0.03177250835981782,0.15189975184070081,Alert,High,Calm
838,2,10,229,159,947,811,0.6760715283284233,0.4562437381340648,88,0.717295718877287,0.9554603365031941,Alert,Low,Calm
839,2,11,61,281,866,999,0.8645815056337404,0.15162117613400095,77,0.5776097939748733,0.31294144515773525,Aggressive,Medium,Aggressive
840,2,13,437,132,896,932,0.16193288684817198,0.6231095751679208,85,0.7065059435690685,0.7704647717255317,Calm,Low,Calm
841,2,6,446,120,943,786,0.09251078041931737,0.20521495117705302,318,0.8111711102294902,0.3268077352001374,Calm,Low,Calm
842,2,14,38,46,824,765,0.38788336756351627,0.6531687860129152,197,0.9675301297063938,0.3503973734671504,Alert,Medium,Calm
843,2,1,7,400,592,886,0.94807718701513,0.7554377618647482,327,0.878168969264792,0.12272722150243065,Alert,Medium,Calm
844,2,4,147,296,958,907,0.9953080860906757,0.9974726126475544,274,0.9988736363075842,0.4420418960820438,Calm,Medium,Aggressive
845,2,7,281,123,659,929,0.0545724327562761,0.65281017767081,83,0.22723200594932824,0.6583920690937078,Alert,High,Aggressive
846,2,12,289,210,781,646,0.766989609764033,0.6189173757923706,226,0.3420473250399634,0.3110495584616009,Alert,High,Calm
847,2,14,472,201,909,941,0.000634076127435379,0.7224316193273213,164,0.01309092737471429,0.1994130173809252,Calm,High,Aggressive
848,2,4,369,120,899,509,0.7930919067104,0.10917499670329578,39,0.7525931819622237,0.8736496691749738,Aggressive,High,Calm
849,2,8,358,245,874,791,0.15351054902033512,0.07454200257048926,258,0.3412833978554799,0.5386396346075241,Calm,High,Calm
850,2,13,232,338,659,561,0.906838892383569,0.5389036686629445,229,0.061541594034069,0.057770761130875425,Calm,Low,Aggressive
851,2,1,169,468,613,596,0.6830265283496961,0.21201762026624815,120,0.9616424853864816,0.7000027528441216,Calm,High,Aggressive
852,2,8,195,309,656,923,0.8087326138046775,0.9384983055904901,311,0.2656675871166245,0.8683174227569432,Alert,Low,Calm
853,2,15,406,23,912,514,0.9070586975742267,0.9795409832502462,54,0.9256070621658232,0.6483620982325843,Calm,Medium,Aggressive
854,2,12,226,453,624,906,0.36429577510449884,0.14242711622977178,311,0.6989066673811409,0.5671397190767651,Calm,High,Aggressive
855,2,1,410,228,710,922,0.1566901955569754,0.181299362943521,115,0.33269552484708587,0.5966342261208613,Aggressive,Medium,Aggressive
856,2,8,347,351,676,877,0.9462518829131272,0.4198562708180963,269,0.7966349950743101,0.42807218387679724,Alert,Low,Aggressive
857,2,0,135,381,595,817,0.14232997539928804,0.8608869599621747,276,0.4015168656934407,0.9186427646699291,Aggressive,Low,Aggressive
858,2,13,221,377,550,857,0.34328343594741073,0.9183855675494558,229,0.6660742416405828,0.6201809017376634,Aggressive,Medium,Calm
859,2,15,34,366,680,808,0.20542632938515315,0.6553530611943922,298,0.2611572893172929,0.5772984270992095,Aggressive,Medium,Aggressive
860,2,2,72,121,950,836,0.1698212149615772,0.7498781447575971,86,0.8384727003895533,0.5187689186504414,Alert,Medium,Calm
861,2,7,356,151,932,987,0.9694519042211144,0.3849062220667152,211,0.5200804511949995,0.5022816571217105,Calm,High,Aggressive
862,2,11,342,399,740,880,0.10324020920597377,0.4781166665396751,109,0.0760554173938951,0.8679669258910206,Aggressive,High,Calm
